ptp,condition,hidden_pa_img_type,counterbalancing,block_2_mouse_error_mean,block_2_mouse_error_sd,block_2_rt_mean,block_2_rt_sd,rep_2_3_4_mouse_error_mean,rep_2_3_4_mouse_error_sd,rep_2_3_4_mouse_rt_mean,rep_2_3_4_mouse_rt_sd,rep_1_mouse_error_mean,rep_2_mouse_error_mean,rep_1_to_2_diff,block_2_mouse_error_mean_LOG,fminsearch_two_param_1.x,fminsearch_two_param_2.x,fminsearch_two_param_fval.x,fminsearch_two_param_exitflag.x,fminsearch_two_param_message.x,fminsearch_three_param_1.x,fminsearch_three_param_2.x,fminsearch_three_param_3.x,fminsearch_three_param_fval.x,fminsearch_three_param_exitflag.x,fminsearch_three_param_message.x,warnMsg.x,warnId.x,logLik_two_param.x,AIC_two_param.x,BIC_two_param.x,logLik_three_param.x,AIC_three_param.x,BIC_three_param.x,fminsearch_two_param_1.y,fminsearch_two_param_2.y,fminsearch_two_param_fval.y,fminsearch_two_param_exitflag.y,fminsearch_two_param_message.y,fminsearch_three_param_1.y,fminsearch_three_param_2.y,fminsearch_three_param_3.y,fminsearch_three_param_fval.y,fminsearch_three_param_exitflag.y,fminsearch_three_param_message.y,warnMsg.y,warnId.y,sse_two_param,intercept_two_param,learning_rate_two_param,logLik_two_param.y,AIC_two_param.y,BIC_two_param.y,sse_three_param,intercept_three_param,learning_rate_three_param,asymptote_three_param,logLik_three_param.y,AIC_three_param.y,BIC_three_param.y,border_dist_closest,no_data_first_rep,Q1_two_param,Q3_two_param,IQR_two_param,lower_boundary_two_param,upper_boundary_two_param,outside_iqr_two_param,Q1_three_param,Q3_three_param,IQR_three_param,lower_boundary_three_param,upper_boundary_three_param,outside_iqr_three_param,group_average_data_two_param,group_average_data_three_param,learning_rate_two_param_no_outlier,learning_rate_three_param_no_outlier,learning_rate_two_param_no_outlier_G,learning_rate_two_param_G,learning_rate_three_param_no_outlier_G,learning_rate_three_param_G
sub_010,schema_2_2,far,cb1,35.3447776281714,14.707537247146524,2012.1000000000931,263.6678755014446,66.92727897946318,60.3654336748938,1719.8833333334576,274.20934642396634,127.70113767807857,94.159070624769,33.542067053309566,3.565150648138178,123.883585773592,0.269186185491296,754.912707856407,1,NA,129.414641054701,0.437565751644695,107.430614306308,559.110025739886,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-29.540150594238,63.0803011884759,63.2391842718356,-28.3391272181098,62.6782544362195,62.916579061259,123.883585773592,0.269186185491296,754.912707856407,1,NA,129.414641054701,0.437565751644695,107.430614306308,559.110025739886,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,754.912707855314,123.883627230199,0.269186347987418,-29.540150594238,63.0803011884759,63.2391842718356,559.110025739886,129.414641054701,0.437565751644695,21.9840267483922,-28.3391272181098,62.6782544362195,62.916579061259,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.19454134001114648,0.4298000603908821,0.269186347987418,0.437565751644695,0.2684275670627461,0.26906216524931115,0.43718965437065677,0.35250880802108947
sub_010,schema_2_2,near,cb1,7.093813025162516,3.846963938912032,1502.5124999999534,265.61555697467463,84.23988876032104,84.56145001113863,1373.8999999994412,119.93179728470575,136.06921875510744,179.01381159636125,-42.94459284125381,1.959222999246616,167.968771214356,0.460336576536653,7843.39286020907,1,NA,167.968758406542,0.4603339970379,167.968758406302,7843.39286077482,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-38.9034492289636,81.8068984579272,81.9657815412868,-38.9034492292522,83.8068984585045,84.045223083544,167.968771214356,0.460336576536653,7843.39286020907,1,NA,167.968758406542,0.4603339970379,167.968758406302,7843.39286077482,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,7843.39286020882,167.968743878934,0.460336316637796,-38.9034492289636,81.8068984579272,81.9657815412868,7843.39286077483,167.968758406542,0.4603339970379,2.39822384173749e-10,-38.9034492292522,83.8068984585045,84.045223083544,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.2870060485887018,0.7279177317206257,0.460336316637796,0.4603339970379,0.4341546251387318,0.4292765522540734,0.46033276649111027,0.3872547567168719
sub_010,schema_2_2,near_far_combined,cb1,21.21929532666696,17.907621260171673,1757.3062500000233,366.8991041484887,75.58358386989211,70.62854266319496,1546.8916666664493,270.8547764470077,131.885178216593,136.58644111056512,-4.701262893972114,3.0549109246545605,147.435653783338,0.379247866795068,2257.7048706051,1,NA,147.435644180893,0.379248346180766,147.435644180463,2257.70487062255,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-33.9221582280043,71.8443164560087,72.0031995393683,-33.9221582280374,73.8443164560748,74.0826410811143,147.435653783338,0.379247866795068,2257.7048706051,1,NA,147.435644180893,0.379248346180766,147.435644180463,2257.70487062255,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,2257.70487060388,147.435669295298,0.379247940831653,-33.9221582280043,71.8443164560087,72.0031995393683,2257.70487062255,147.435644180893,0.379248346180766,4.30219415648025e-10,-33.9221582280374,73.8443164560748,74.0826410811143,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.23160845625326348,0.5412812875937071,0.379247940831653,0.379248346180766,0.36775765598918514,0.36702750475476764,0.37366567528002537,0.25730178511447166
sub_010,schema_4_2,all_pa,cb1,54.498423616901086,83.08645192249232,1608.520833333023,387.96847807768864,73.7672117984295,80.80701562228552,1349.8333333337473,270.3626714573484,158.93754319987193,107.37182095688155,51.565722242990375,3.9981717767903477,140.550625229269,0.226239128540484,8087.42000052799,1,NA,162.324675878912,0.815130396180767,112.804554869605,5455.72959556263,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-39.0260022869867,82.0520045739734,82.2108876573331,-37.4514286483761,80.9028572967522,81.1411819217917,140.550625229269,0.226239128540484,8087.42000052799,1,NA,162.324675878912,0.815130396180767,112.804554869605,5455.72959556263,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,8087.42000052799,140.550625239494,0.226239128582486,-39.0260022869867,82.0520045739734,82.2108876573331,5455.72959556262,162.324675878912,0.815130396180767,49.5201210093067,-37.4514286483761,80.9028572967522,81.1411819217917,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.2805678341626791,0.6358066517241018,0.226239128582486,0.815130396180767,0.22620799244152626,0.22522648607563536,0.7434029600037995,0.8150913422041918
sub_010,schema_4_2,far,cb1,71.50587037183702,62.39154131265892,1812.1624999998603,573.7666298555974,94.17092817040846,44.57827347404746,1476.050000000124,221.31605228672794,227.0410532284851,122.50625827796732,104.53479495051779,4.269779549432302,194.627062586523,0.244156998796281,12143.236698797,1,NA,225.966279051491,0.92001378387394706,159.683107833294,7587.19521261566,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-40.651852672824504,85.303705345649007,85.4625884290087,-38.7706111584748,83.5412223169496,83.7795469419891,194.627062586523,0.244156998796281,12143.236698797,1,NA,225.966279051491,0.92001378387394706,159.683107833294,7587.19521261566,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,12143.236698797,194.627062586523,0.244156998796281,-40.651852672824504,85.303705345649007,85.4625884290087,7587.19521261566,225.966279051491,0.92001378387394706,66.2831712181969,-38.7706111584748,83.5412223169496,83.7795469419891,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.18052241932127014,0.5877591006388023,0.244156998796281,0.92001378387394706,0.24408651310863386,0.24397315101865694,0.8086396616857046,0.9144715607344471
sub_010,schema_4_2,near,cb1,10.321507533216117,6.609313497313076,1423.2624999997206,169.42602209876506,18.10279646439314,23.444682305662486,1178.183333333892,161.27945209098502,95.0499437582695,38.98342699975246,56.06651675851705,2.334229828184959,94.8387157729444,0.937798909338954,603.767841649752,1,NA,95.8823769147733,1.28151187010832,87.127718157794,276.103289715444,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-28.6465011225783,61.2930022451567,61.4518853285163,-25.5168422341459,57.0336844682919,57.2720090933314,94.8387157729444,0.937798909338954,603.767841649752,1,NA,95.8823769147733,1.28151187010832,87.127718157794,276.103289715444,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,603.767841648649,94.8386844682221,0.937799000438409,-28.6465011225783,61.2930022451567,61.4518853285163,276.103289715444,95.8823769147733,1.28151187010832,8.75465875697932,-25.5168422341459,57.0336844682919,57.2720090933314,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,TRUE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.2537737256209055,0.5268084133067878,0.2537737256209055,1.28151187010832,0.25352397131535703,0.7003366675647962,0.9965983629875075,1.202460401047319
sub_010,schema_4_2,near_far_combined,cb1,40.91368895252657,53.24710770849248,1617.7124999997905,455.36550136499244,56.1368623174008,52.26111013279474,1327.116666667008,241.4224770482624,161.0454984933773,80.7448426388599,80.3006558545174,3.7114647002672845,140.996150879568,0.33337491015894,4020.91499739722,1,NA,161.105341560121,1.05022024959568,123.13614207115,1486.32211644076,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-36.2308011669433,76.4616023338866,76.6204854172463,-32.2499819758932,70.4999639517865,70.738288576826,140.996150879568,0.33337491015894,4020.91499739722,1,NA,161.105341560121,1.05022024959568,123.13614207115,1486.32211644076,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,4020.91499739695,140.996175774136,0.333375301508801,-36.2308011669433,76.4616023338866,76.6204854172463,1486.32211644076,161.105341560121,1.05022024959568,37.9691994889709,-32.2499819758932,70.4999639517865,70.738288576826,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.23074605340274465,0.5761811452114727,0.333375301508801,1.05022024959568,0.32777428159485983,0.3283695488382898,0.8820772123006556,1.026700193190778
sub_010,schema_4_4,all_pa,cb1,23.981680216952512,12.28473293102607,1385.391666666682,201.72541586494734,68.44541222788905,74.50374418055013,1334.2499999996896,456.24166358216394,155.6080672536203,102.36307805623308,53.24498919738723,3.177290214573973,154.272189008759,0.405758547010024,552.130224523108,1,NA,158.046495473879,0.529637694428399,144.116150630976,345.339893186219,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-28.2888778286798,60.5777556573597,60.7366387407193,-26.4118586176536,58.8237172353072,59.0620418603467,154.272189008759,0.405758547010024,552.130224523108,1,NA,158.046495473879,0.529637694428399,144.116150630976,345.339893186219,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,552.130224520649,154.272228506712,0.405758861189501,-28.2888778286798,60.5777556573597,60.7366387407193,345.339893186219,158.046495473879,0.529637694428399,13.9303448429028,-26.4118586176536,58.8237172353072,59.0620418603467,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.251397367043225,0.7083355052501458,0.405758861189501,0.529637694428399,0.3900355355267048,0.3881681120680684,0.5259994781624077,0.4860273512486766
sub_010,schema_4_4,far,cb1,23.02371593679006,9.742048100537067,1448.5625000002328,215.07720831286824,93.08432925174793,90.48003390638765,1103.7666666662942,224.09367386561613,97.9286119434864,119.64795821173321,-21.71934626824681,3.1365248123686786,126.368060010892,0.262860304450931,6383.73467168119,1,NA,126.368048755335,0.262860204347076,126.368048755186,6383.73467168482,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-38.0797764061679,80.1595528123357,80.3184358956954,-38.0797764061703,82.1595528123406,82.3978774373801,126.368060010892,0.262860304450931,6383.73467168119,1,NA,126.368048755335,0.262860204347076,126.368048755186,6383.73467168482,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,6383.73467168094,126.368047510322,0.262860233278073,-38.0797764061679,80.1595528123357,80.3184358956954,6383.73467168482,126.368048755335,0.262860204347076,1.48730805449304e-10,-38.0797764061703,82.1595528123406,82.3978774373801,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.1618854348694143,0.450497574994586,0.262860233278073,0.262860204347076,0.26234287735545025,0.2628353858701245,0.22245549542054108,0.03152549276791927
sub_010,schema_4_4,near,cb1,12.44613228779146,4.937575390539936,1264.2624999997206,140.70647195504077,49.00346055042421,46.77946313697921,1313.9666666661699,357.23510279147513,109.99434162041479,45.861586196730634,64.13275542368416,2.5214099150308784,102.177637369331,0.390759287789449,1076.38021633933,1,NA,104.295793862367,0.482448877122325,96.9407634467264,1035.82234833952,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-30.9591782557614,65.9183565115228,66.0772395948825,-30.8055458176323,67.6110916352646,67.8494162603041,102.177637369331,0.390759287789449,1076.38021633933,1,NA,104.295793862367,0.482448877122325,96.9407634467264,1035.82234833952,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,1076.38021633526,102.177593869651,0.390759044355649,-30.9591782557614,65.9183565115228,66.0772395948825,1035.82234833952,104.295793862367,0.482448877122325,7.3550304156405,-30.8055458176323,67.6110916352646,67.8494162603041,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.2470123561539345,0.6639962561612116,0.390759044355649,0.482448877122325,0.37750223788540826,0.37630800966430944,0.4820285896579212,0.4198580914726658
sub_010,schema_4_4,near_far_combined,cb1,17.73492411229076,9.246805455288706,1356.4124999999767,199.7100527432368,71.04389490108608,72.42811012044683,1208.866666666232,304.76915059001743,103.9614767819506,82.75477220423193,21.206704577718668,2.87553580923649,112.806624743429,0.302761099178155,1956.89252342448,1,NA,112.855865191583,0.302888779321299,112.855861951286,1956.8960058571,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-33.3501942862787,70.7003885725575,70.8592716559171,-33.3502014045655,72.700402809131,72.9387274341705,112.806624743429,0.302761099178155,1956.89252342448,1,NA,112.855865191583,0.302888779321299,112.855861951286,1956.8960058571,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,1956.89252342346,112.806623782601,0.302761151899329,-33.3501942862787,70.7003885725575,70.8592716559171,1956.8960058571,112.855865191583,0.302888779321299,3.24029777232226e-6,-33.3502014045655,72.700402809131,72.9387274341705,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.21771133212066146,0.5818551038211571,0.302761151899329,0.302888779321299,0.29999490539585844,0.30091685632851944,0.27896262306493425,0.11577427030317289
sub_010,schema_6_0,all_pa,cb1,29.73720142616814,23.86335921822079,1558.272727272685,415.8875193421735,87.36280685634566,78.9574350694403,1674.5823529411437,398.6699766650174,201.8943076428832,102.18178826512413,99.71251937775908,3.392398835264864,191.25893018757,0.381951563800346,2077.86828144241,1,NA,140.356630777884,0.221249742241827,140.356630777713,6024.46769986382,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-33.5901332288021,71.1802664576043,71.339149540964,-37.8480797224603,81.6961594449207,81.9344840699602,191.25893018757,0.381951563800346,2077.86828144241,1,NA,140.356630777884,0.221249742241827,140.356630777713,6024.46769986382,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,2077.86828144184,191.258935888131,0.381951546664759,-33.5901332288021,71.1802664576043,71.339149540964,6024.46769986382,140.356630777884,0.221249742241827,1.7172396837850101e-010,-37.8480797224603,81.6961594449207,81.9344840699602,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.3098892478242201,0.6673787715651324,0.381951546664759,0.221249742241827,0.37005639015782804,0.3692215345753873,0.15704119841325664,-0.06586723194041855
sub_010,schema_6_0,far,cb1,46.19165958425907,32.89148697954664,1507.7142857142858,267.83600970582984,110.70693479742329,95.49223574887486,1742.8500000000931,324.6409262553977,220.7832457776475,174.88642762163477,45.89681815601273,3.832799253311225,223.564680263832,0.343855773465816,2447.57143967507,1,NA,230.318577689047,0.479722094774922,203.846280181035,1900.29323891519,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-34.2451483501736,72.4902967003472,72.6491797837069,-33.2327960569863,72.4655921139726,72.7039167390121,223.564680263832,0.343855773465816,2447.57143967507,1,NA,230.318577689047,0.479722094774922,203.846280181035,1900.29323891519,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,2447.57143967418,223.564657663524,0.343855797780779,-34.2451483501736,72.4902967003472,72.6491797837069,1900.29323891519,230.318577689047,0.479722094774922,26.4722975080116,-33.2327960569863,72.4655921139726,72.7039167390121,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.2259123841848659,0.5710143649788072,0.343855797780779,0.479722094774922,0.33707723808072904,0.3374506979774783,0.479393162898456,0.4158961282826834
sub_010,schema_6_0,near,cb1,15.756409716942699,11.862969801974376,1488.1714285711892,282.7943994864864,56.02015312462107,43.85829971803724,1620.8666666665424,501.60719558894175,174.52394473179368,54.20728051378664,120.31666421800703,2.757247248638469,156.678096831742,0.507086365416974,2940.66811430298,1,NA,170.948306956669,1.10799132407187,146.94296364241,2071.45904760772,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-34.9793104360294,73.9586208720588,74.1175039554185,-33.5777760664514,73.1555521329027,73.3938767579422,156.678096831742,0.507086365416974,2940.66811430298,1,NA,170.948306956669,1.10799132407187,146.94296364241,2071.45904760772,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,2940.66811430154,156.678106982588,0.507086631621116,-34.9793104360294,73.9586208720588,74.1175039554185,2071.45904760772,170.948306956669,1.10799132407187,24.0053433142591,-33.5777760664514,73.1555521329027,73.3938767579422,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.29690109659933656,0.6743672818426797,0.507086631621116,1.10799132407187,0.47023740291031324,0.46221634351169844,0.9124057180157219,1.073158306986671
sub_010,schema_6_0,near_far_combined,cb1,30.974034650600885,28.52467936877763,1497.9428571427375,264.806102399616,83.36354396102217,76.38629100087005,1681.858333333318,407.8376848660974,197.65359525472059,114.5468540677107,83.10674118700989,3.43314926159294,188.336508530337,0.389040265562924,600.224844613209,1,NA,195.787295679766,0.570052276093902,173.282877059662,117.820740403864,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-28.622959403068,61.2459188061361,61.4048018894957,-22.1103993799935,50.2207987599871,50.4591233850266,188.336508530337,0.389040265562924,600.224844613209,1,NA,195.787295679766,0.570052276093902,173.282877059662,117.820740403864,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,600.224844611538,188.336538094771,0.389040574981743,-28.622959403068,61.2459188061361,61.4048018894957,117.820740403864,195.787295679766,0.570052276093902,22.5044186201039,-22.1103993799935,50.2207987599871,50.4591233850266,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.2627545835254021,0.565635830551663,0.389040574981743,0.570052276093902,0.37605454048232906,0.3749325856129072,0.5614211926252873,0.5394232985209207
sub_011,schema_2_2,all_pa,cb1,30.95087291724338,25.74620206010077,1431.6333334445953,433.8270971353132,87.65882998401129,71.31341715637923,1309.1666667726304,265.82197043547404,183.61871725720027,98.35891521603372,85.25980204116655,3.432401202844133,172.667667078921,0.331212215741713,1040.78957095551,1,NA,173.610002863871,0.351527462000404,169.50284659233,1035.32632012755,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-30.8246817266281,65.6493634532563,65.8082465366159,-30.8036298635378,67.6072597270756,67.8455843521151,172.667667078921,0.331212215741713,1040.78957095551,1,NA,173.610002863871,0.351527462000404,169.50284659233,1035.32632012755,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,1040.78957095443,172.667696713174,0.331212343398778,-30.8246817266281,65.6493634532563,65.8082465366159,1035.32632012755,173.610002863871,0.351527462000404,4.10715627154096,-30.8036298635378,67.6072597270756,67.8455843521151,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.28869430480344876,0.5779110066986242,0.331212343398778,0.351527462000404,0.3258414917429669,0.3264759615623665,0.3409924970686815,0.2084217527181409
sub_011,schema_2_2,far,cb1,31.197878889800588,11.124076719512361,1505.9250000715256,320.4999743955524,115.04392916142956,82.43870677292219,1358.6333335240681,314.86614080565954,129.76248875395873,157.98886690876196,-28.22637815480323,3.4403501082031362,156.606019132856,0.251249418393391,2652.07921794527,1,NA,156.606035886562,0.251249369144714,156.60603588634,2652.07921794487,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-34.5661389864325,73.1322779728651,73.2911610562247,-34.5661389864363,75.1322779728725,75.3706025979121,156.606019132856,0.251249418393391,2652.07921794527,1,NA,156.606035886562,0.251249369144714,156.60603588634,2652.07921794487,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,2652.07921794239,156.606029425897,0.251249240053051,-34.5661389864325,73.1322779728651,73.2911610562247,2652.07921794487,156.606035886562,0.251249369144714,2.22428298002342e-10,-34.5661389864363,75.1322779728725,75.3706025979121,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.19454134001114648,0.4298000603908821,0.251249240053051,0.251249369144714,0.25105699971083373,0.2512074183308839,0.20496022221062604,0.0054652895677553825
sub_011,schema_2_2,near,cb1,43.93927943357032,36.89654052615569,1658.2875001430511,544.7037792718193,120.67216302282674,61.64845370062908,1243.8833333651226,272.11600030564387,212.44499986060146,103.43137986394878,109.01361999665268,3.7828086679501376,200.57610810667,0.264611479897687,5705.94574884403,1,NA,200.576024853959,0.264608861858458,200.576024852128,5705.9457515099,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-37.6307981948762,79.2615963897523,79.420479473112,-37.6307981967458,81.2615963934916,81.4999210185311,200.57610810667,0.264611479897687,5705.94574884403,1,NA,200.576024853959,0.264608861858458,200.576024852128,5705.9457515099,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,5705.94574884289,200.576127131892,0.264611449703908,-37.6307981948762,79.2615963897523,79.420479473112,5705.9457515099,200.576024853959,0.264608861858458,1.8308980997972e-9,-37.6307981967458,81.2615963934916,81.4999210185311,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.2870060485887018,0.7279177317206257,0.264611449703908,0.264608861858458,0.264031747832431,0.2645666234033901,0.22504407713928973,0.035382217057893794
sub_011,schema_2_2,near_far_combined,cb1,37.568579161685456,27.135550668063996,1582.1062501072884,438.8480686901448,117.85804609212815,69.46443965312429,1301.2583334445953,286.9022178770364,171.1037443072801,130.71012338635535,40.39362092092475,3.626168040443419,178.508793754625,0.258343817465521,1240.01986404262,1,NA,178.508798455875,0.258343707970992,178.508798455424,1240.01986406149,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,-31.5252728103571,67.0505456207143,67.2094287040739,-31.5252728104188,69.0505456208377,69.2888702458772,178.508793754625,0.258343817465521,1240.01986404262,1,NA,178.508798455875,0.258343707970992,178.508798455424,1240.01986406149,1,NA,Iteration limit exceeded.  Returning results from final iteration.,stats:nlinfit:IterationLimitExceeded,1240.01986404236,178.508791183327,0.25834382315413,-31.5252728103571,67.0505456207143,67.2094287040739,1240.01986406148,178.508798455875,0.258343707970992,4.5093884182279e-10,-31.5252728104188,69.0505456208377,69.2888702458772,all,FALSE,0.143527842978053,0.3606160923482923,0.2170882493702393,-0.18210453107730595,0.6862484664036512,FALSE,0.2272593335606965,1.1136921833056874,0.8864328497449909,-1.10238994105679,2.443341457923174,FALSE,0.23160845625326348,0.5412812875937071,0.25834382315413,0.258343707970992,0.25797125678161353,0.25834351703190467,0.21571433637564116,0.02148294249736693
